id,listing_url,scrape_id,last_scraped,source,name,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.12E+18,https://www.airbnb.com/rooms/1122855096346095250,2.03E+13,6/21/2025,city scrape,New! Spacious Quiet 3RM 1BATH Near Speedrail,514860642,Amand,within an hour,100%,96%,t,Tsim Sha Tsui,6,6,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,7,1,1 bath,3,4,"$1,308.00 ",2,60,2,2,60,60,2,60,,t,17,47,77,156,6/21/2025,27,26,2,156,14,156,204048,6/10/2024,6/2/2025,4.96,5,4.93,4.93,4.96,5,4.89,,f,6,6,0,0,2.15
51834937,https://www.airbnb.com/rooms/51834937,2.03E+13,6/21/2025,city scrape,PREMIUM SUITE AMONGST THE LIVELY CROWD OF WANCHAI,138649185,Sidharth,within a day,87%,25%,f,Central,517,885,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,Entire serviced apartment,Entire home/apt,2,1,1 bath,0,2,"$1,313.00 ",30,1125,30,30,1125,1125,30,1125,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,135,135,0,0,
8.57E+17,https://www.airbnb.com/rooms/856822393956534291,2.03E+13,6/21/2025,city scrape,Spacious Flat 1BR+Study+Rooftop. Heart of Central,27687744,Federico,within an hour,100%,93%,t,Central,1,1,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1,3,"$1,315.00 ",3,365,3,3,365,365,3,365,,t,7,15,33,45,6/21/2025,43,13,0,45,15,78,102570,4/10/2023,5/18/2025,4.93,4.86,4.77,4.93,4.95,4.98,4.77,,f,1,1,0,0,1.6
9.07E+17,https://www.airbnb.com/rooms/906844796448465878,2.03E+13,6/21/2025,city scrape,The Mandarin Suite,371556898,Tess,within an hour,100%,100%,f,Sheung Wan,1,1,['phone'],t,t,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Entire rental unit,Entire home/apt,2,1,1 bath,1,2,"$1,317.00 ",2,365,2,2,1125,1125,2,1125,,t,16,25,46,258,6/21/2025,21,12,0,93,16,72,94824,1/2/2024,5/10/2025,4.76,4.81,4.67,4.86,4.81,5,4.52,,f,1,1,0,0,1.17
43383228,https://www.airbnb.com/rooms/43383228,2.03E+13,6/21/2025,city scrape,"Flat 6 - Family & Pet friendly, in Pui O Lantau.",15259349,Adrienne,within an hour,100%,100%,t,Lantau Island,1,2,"['email', 'phone', 'work_email']",t,t,"Hong Kong, New Territories, Hong Kong",Islands,Entire rental unit,Entire home/apt,5,1,1 bath,3,4,"$1,318.00 ",2,1125,2,2,1125,1125,2,1125,,t,23,53,83,260,6/21/2025,98,17,2,183,6,102,134436,6/27/2020,6/1/2025,4.81,4.89,4.81,4.93,4.88,4.67,4.58,,t,1,1,0,0,1.61
103760,https://www.airbnb.com/rooms/103760,2.03E+13,6/21/2025,city scrape,Central Centre 5 min walk to/from Central MTR,304876,,,,,f,,,,None,,,,Central & Western,Entire rental unit,Entire home/apt,6,1,1 bath,2,3,"$1,319.00 ",12,1125,12,12,1125,1125,12,1125,,t,29,59,89,364,6/21/2025,316,0,0,193,3,0,0,6/19/2011,2/13/2024,4.47,4.4,4.48,4.49,4.63,4.72,4.41,,f,1,1,0,0,1.85
21671932,https://www.airbnb.com/rooms/21671932,2.03E+13,6/21/2025,city scrape,"Centrally located 1-Bed with Study, Hong Kong",138649185,Sidharth,within a day,87%,25%,f,Central,517,885,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Entire serviced apartment,Entire home/apt,2,1,1 bath,1,1,"$1,320.00 ",30,1125,30,30,1125,1125,30,1125,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,135,135,0,0,
1.13E+18,https://www.airbnb.com/rooms/1125266922764935784,2.03E+13,6/21/2025,city scrape,Large luxurious 1 bed in the heart of Hong Kong,15286011,Roshan,within a few hours,100%,92%,f,Central,1,1,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"$1,325.00 ",3,20,3,3,20,20,3,20,,t,4,4,13,13,6/21/2025,10,9,0,13,2,54,71550,5/13/2024,5/6/2025,5,5,4.9,5,5,5,4.9,,t,1,1,0,0,0.74
1.39E+18,https://www.airbnb.com/rooms/1385993599792053092,2.03E+13,6/21/2025,city scrape,wan chai Commune-Full apartment,209127973,Commune Share,within an hour,100%,100%,f,Sai Ying Pun,28,29,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,6,1,1 bath,4,4,"$1,328.00 ",30,365,30,30,365,365,30,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,t,26,4,22,0,
40460284,https://www.airbnb.com/rooms/40460284,2.03E+13,6/22/2025,city scrape,Two Bedroom Serviced Apartment with Sea View,304366624,Doris,within a day,100%,39%,f,Kennedy Town,5,6,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Room in hotel,Private room,3,1,1 private bath,2,2,"$1,329.00 ",5,1125,5,5,1125,1125,5,1125,,t,7,37,67,67,6/22/2025,11,1,0,67,4,10,13290,1/19/2020,3/2/2025,4.64,4.55,4.45,4.91,4.82,4.82,4.27,,f,5,0,5,0,0.17
1.43E+18,https://www.airbnb.com/rooms/1434754405715833521,2.03E+13,6/21/2025,city scrape,位於九龍塘的豪華住宅區，近樂富地鐵站,696698217,Wanmian,within an hour,100%,100%,f,Beacon Hill,2,2,['phone'],f,t,,Kowloon City,Entire rental unit,Entire home/apt,6,2,2 baths,3,4,"$1,333.00 ",1,365,1,1,365,365,1,365,,t,28,34,35,35,6/21/2025,0,0,0,35,0,0,0,,,,,,,,,,,f,2,2,0,0,
18837891,https://www.airbnb.com/rooms/18837891,2.03E+13,6/21/2025,city scrape,COZY 2-bath 3-room /1 min MTR & Causeway bay ! HOT,31255164,Chan,within an hour,100%,80%,f,Causeway Bay,2,12,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,7,2,2 baths,3,4,"$1,335.00 ",3,1125,1,3,1125,1125,3,1125,,t,11,24,33,144,6/21/2025,211,34,2,73,37,204,272340,6/13/2017,6/4/2025,4.74,4.8,4.73,4.9,4.88,4.93,4.69,,f,2,2,0,0,2.16
1.44E+18,https://www.airbnb.com/rooms/1440250442517812662,2.03E+13,6/21/2025,city scrape,"1 min Wan Chai MTR 2 Bedroom, 6mins HKCEC, family",4209137,Cherry,within an hour,100%,99%,f,Wan Chai,43,48,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,Entire rental unit,Entire home/apt,6,1,1 bath,2,4,"$1,336.00 ",1,365,1,28,365,365,5.1,365,,t,11,36,66,170,6/21/2025,0,0,0,170,0,0,0,,,,,,,,,,,f,43,18,25,0,
6865393,https://www.airbnb.com/rooms/6865393,2.03E+13,6/21/2025,city scrape,Downtown Mong Kok Mtr Lux. dec 4 beds 2 baths,4971086,,,,,t,,,,None,,,"Hong Kong, Mong Kok Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,7,2,2 baths,3,4,"$1,337.00 ",2,250,1,7,1125,1125,2,1125,,t,14,37,62,192,6/21/2025,382,28,0,118,64,168,224616,8/23/2015,1/12/2025,4.81,4.76,4.73,4.83,4.86,4.83,4.7,,f,7,7,0,0,3.19
1.07E+18,https://www.airbnb.com/rooms/1066188275457756469,2.03E+13,6/21/2025,city scrape,Warm &Cozy Apartment Tsim ShaTsui 尖沙咀便捷天花板,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,1,0,"$1,345.00 ",28,365,28,28,365,365,28,365,,t,28,58,88,269,6/21/2025,1,1,0,192,0,56,75320,3/7/2025,3/7/2025,5,5,5,5,5,5,5,,f,199,145,54,0,0.28
1.36E+18,https://www.airbnb.com/rooms/1355048149513418776,2.03E+13,6/21/2025,city scrape,10樓 其中四個房間 最多共可容納8-14人尖沙咀尖東站p3出口,119690131,Cannis,within a few hours,100%,52%,f,Tsim Sha Tsui,52,66,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in bed and breakfast,Private room,8,4,4 baths,4,4,"$1,345.00 ",1,365,1,1,365,365,1,365,,t,29,59,89,364,6/21/2025,0,0,0,193,0,0,0,,,,,,,,,,,f,44,1,43,0,
1.40E+18,https://www.airbnb.com/rooms/1404931628178425524,2.03E+13,6/21/2025,city scrape,Best Location at the Heart of HK,102345449,Benjamin,within an hour,98%,100%,f,Fortress Hill,4,17,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,10,3,3 baths,2,3,"$1,346.00 ",1,365,1,1,365,365,1,365,,t,13,31,58,296,6/21/2025,3,3,2,126,0,18,24228,4/27/2025,5/25/2025,5,5,4.33,5,4.67,5,5,,t,4,4,0,0,1.61
12265409,https://www.airbnb.com/rooms/12265409,2.03E+13,6/22/2025,city scrape,Connecting room w/balcony 舒適相連露台房,52491634,Ricky,within a day,80%,61%,t,,6,6,"['email', 'phone']",t,t,"Hong Kong, New Territories, Hong Kong",Islands,Private room in guesthouse,Private room,4,2,2 baths,2,3,"$1,348.00 ",1,1125,1,1,1125,1125,1,1125,,t,30,60,90,365,6/22/2025,44,0,0,193,2,0,0,7/13/2016,3/21/2024,4.84,4.93,4.93,4.86,4.91,4.43,4.71,,f,6,0,6,0,0.4
1.11E+18,https://www.airbnb.com/rooms/1110167352708690152,2.03E+13,6/21/2025,city scrape,Lovely violet flat in causeway,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Wan Chai,Room in boutique hotel,Private room,2,1,1 private bath,1,1,"$1,348.00 ",3,365,3,3,365,365,3,365,,t,29,59,89,180,6/21/2025,0,0,0,180,0,0,0,,,,,,,,,,,f,199,145,54,0,
1.13E+18,https://www.airbnb.com/rooms/1133392421249383765,2.03E+13,6/21/2025,city scrape,New apt. next to Fo Tan station,403996966,Snow,within an hour,90%,100%,f,Fo Tan,1,1,['phone'],t,t,,Sha Tin,Private room in rental unit,Private room,2,1,1 private bath,1,1,"$1,349.00 ",1,1125,1,1,1125,1125,1,1125,,t,29,59,89,364,6/21/2025,4,4,0,193,0,24,32376,4/6/2025,5/6/2025,4.5,5,4.25,4.25,4.5,4.75,4.25,,t,1,0,1,0,1.56
5.83E+17,https://www.airbnb.com/rooms/583074646594172496,2.03E+13,6/21/2025,city scrape,A beautiful outlook over Happy Valley,58781858,Mark,within an hour,100%,93%,f,,2,3,"['email', 'phone', 'work_email']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,2,2 baths,1,2,"$1,350.00 ",5,56,5,5,56,56,5,56,,t,9,39,51,52,6/21/2025,4,1,0,52,1,10,13500,4/16/2022,8/11/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.1
8.77E+17,https://www.airbnb.com/rooms/876516955070245547,2.03E+13,6/21/2025,city scrape,Bright flat in Discovery Bay,511488000,Crystal,a few days or more,6%,8%,f,Discovery Bay,3,3,"['email', 'phone']",f,t,,Islands,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"$1,350.00 ",7,365,7,7,365,365,7,365,,t,1,15,40,198,6/21/2025,1,0,0,121,1,0,0,5/21/2024,5/21/2024,5,5,5,5,5,4,4,,f,1,1,0,0,0.08
1.04E+18,https://www.airbnb.com/rooms/1036137767235242476,2.03E+13,6/21/2025,city scrape,"Prime location, modern, Hong Kong flat!",46735580,Robert,within an hour,100%,33%,f,Sai Wan,2,6,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"$1,350.00 ",14,75,14,14,75,75,14,75,,t,18,44,53,64,6/21/2025,0,0,0,64,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.05E+18,https://www.airbnb.com/rooms/1047369985385736601,2.03E+13,6/21/2025,city scrape,沙田市中心，景色宜人，交通方便,541168094,海英,within an hour,100%,35%,f,Jordan,34,43,"['email', 'phone']",t,t,,Sha Tin,Room in hotel,Private room,2,1,1 private bath,1,1,"$1,350.00 ",1,365,1,1,365,365,1,365,,t,28,40,70,71,6/21/2025,0,0,0,71,0,0,0,,,,,,,,,,,f,27,3,24,0,
1.13E+18,https://www.airbnb.com/rooms/1129236299514848080,2.03E+13,6/22/2025,city scrape,"High floor, Harbour view flat",419144171,Onniz,a few days or more,40%,15%,f,Sai Ying Pun,1,1,"['email', 'phone']",f,t,,Central & Western,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"$1,350.00 ",1,365,1,1,365,365,1,365,,t,6,13,13,122,6/22/2025,3,3,0,49,1,18,24300,7/6/2024,4/14/2025,5,5,4.67,5,5,5,5,,f,1,1,0,0,0.26
1.26E+18,https://www.airbnb.com/rooms/1259910046348804798,2.03E+13,6/21/2025,city scrape,CozyFlat in the heart of Wanchai,34382166,Henri,within a day,100%,88%,f,Wan Chai,1,2,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,"$1,350.00 ",3,21,3,3,1125,1125,3,1125,,t,29,59,89,270,6/21/2025,5,5,0,193,1,30,40500,10/14/2024,5/4/2025,5,5,5,5,5,5,5,,t,1,1,0,0,0.6
1.44E+18,https://www.airbnb.com/rooms/1436014904499006517,2.03E+13,6/21/2025,city scrape,Family friendly central Hong Kong apartment,8643153,Annalise,within a few hours,100%,100%,f,Mid-Levels,1,1,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"$1,350.00 ",1,365,1,1,365,365,1,365,,t,0,0,0,121,6/21/2025,0,0,0,73,0,0,0,,,,,,,,,,,f,1,1,0,0,
36754454,https://www.airbnb.com/rooms/36754454,2.03E+13,6/22/2025,city scrape,Spacious&Cosy 2BR TST MTR (700sqft),276262733,Baya,within an hour,100%,99%,,Tsim Sha Tsui,2,2,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,8,1,1 bath,2,5,"$1,351.00 ",1,112,1,1,1125,1125,1,1125,,t,25,55,85,360,6/22/2025,381,26,2,188,20,156,210756,7/22/2019,6/19/2025,4.58,4.56,4.48,4.66,4.58,4.64,4.35,,t,1,1,0,0,5.28
8.81E+17,https://www.airbnb.com/rooms/880513236140868273,2.03E+13,6/22/2025,city scrape,Modern & Furnished 2BR Apt in HK,512366590,Eddie,within an hour,100%,100%,t,North Point,1,1,"['email', 'phone']",t,t,,Eastern,Entire rental unit,Entire home/apt,6,1,1 bath,2,3,"$1,352.00 ",2,365,2,2,365,365,2,365,,t,20,39,69,184,6/22/2025,89,42,3,125,35,252,340704,5/26/2023,6/14/2025,4.94,4.89,4.85,4.92,4.93,4.88,4.78,,f,1,1,0,0,3.52
48646408,https://www.airbnb.com/rooms/48646408,2.03E+13,6/22/2025,city scrape,Executive Premier Suite 2BR 8pax MTR TST K11,392434015,Leah,within an hour,100%,100%,t,Tsim Sha Tsui,1,1,"['email', 'phone']",t,f,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,8,1,1 bath,2,7,"$1,353.00 ",1,1125,1,1,1125,1125,1,1125,,t,20,49,79,354,6/22/2025,200,35,3,182,28,210,284130,3/19/2021,6/16/2025,4.53,4.46,4.57,4.47,4.46,4.58,4.36,,t,1,1,0,0,3.85
1.45E+18,https://www.airbnb.com/rooms/1446847087485787930,2.03E+13,6/21/2025,city scrape,Modern & Cozy 2BR Flat in K-Town w/ great Sea View,24350923,David,within a few hours,100%,100%,t,Bocagrande,3,3,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"$1,353.00 ",10,30,10,10,30,30,10,30,,t,2,16,16,16,6/21/2025,0,0,0,16,0,0,0,,,,,,,,,,,f,2,2,0,0,
9.51E+17,https://www.airbnb.com/rooms/950690014374075034,2.03E+13,6/21/2025,city scrape,Private 2 bed apartment Mountain View for Longterm,516466749,Harvey,within a day,100%,33%,t,Siu Chik Sha,3,6,"['email', 'phone']",t,t,"Hong Kong, New Territories, Hong Kong",Sai Kung,Entire rental unit,Entire home/apt,6,2,2 baths,3,4,"$1,354.00 ",4,365,4,4,365,365,4,365,,t,11,41,71,206,6/21/2025,3,1,0,175,2,8,10832,2/16/2024,1/9/2025,3.67,4.33,3.33,3.67,4.67,4,3.33,,f,3,1,2,0,0.18
8.67E+17,https://www.airbnb.com/rooms/866719192063562476,2.03E+13,6/21/2025,city scrape,旺角地鐵站出口（巴黎)Vip Paris Home Stay民宿(Mongkok MTR)2-8人,247070196,Las Vegas,within an hour,99%,98%,f,Mong Kok,4,9,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire condo,Entire home/apt,8,1,1 bath,3,4,"$1,356.00 ",1,1125,1,1,1125,1125,1,1125,,t,14,38,68,319,6/21/2025,49,39,1,148,27,234,317304,4/13/2023,5/26/2025,4.84,4.78,4.57,4.94,4.96,4.86,4.71,,f,4,4,0,0,1.84
1.24E+18,https://www.airbnb.com/rooms/1239586644584234210,2.03E+13,6/21/2025,city scrape,香港4人海景高层露台（奥运地铁站/高铁直达/迪士尼直达/巨幕投影/可做饭/可长租）,599767056,郑,within a few hours,100%,36%,f,Tai Kok Tsui,5,8,['phone'],t,f,,Yau Tsim Mong,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,"$1,356.00 ",1,365,1,1,365,365,1,365,,t,29,59,89,364,6/21/2025,4,4,0,193,2,24,32544,12/8/2024,4/7/2025,4.25,4.75,4.75,4.25,4.5,4.5,4.25,,f,5,4,1,0,0.61
8.38E+17,https://www.airbnb.com/rooms/837546246053709720,2.03E+13,6/21/2025,city scrape,積寓民宿 其中4房間 尖沙咀黃金地段 p3出口 共可容納八人,119690131,Cannis,within a few hours,100%,52%,f,Tsim Sha Tsui,52,66,"['email', 'phone']",t,t,,Yau Tsim Mong,Private room in condo,Private room,8,4,4 baths,4,4,"$1,358.00 ",1,365,1,1,365,365,1,365,,t,29,59,89,90,6/21/2025,2,1,0,90,1,6,8148,12/4/2023,7/18/2024,5,5,5,5,5,5,5,,f,44,1,43,0,0.11
1.13E+18,https://www.airbnb.com/rooms/1127416686552372095,2.03E+13,6/21/2025,city scrape,"Hong Kong Warmth Hm, 1 Mins to MTR",114340485,,,,,t,,,,None,,,,Yau Tsim Mong,Entire rental unit,Entire home/apt,5,1,1 bath,2,0,"$1,358.00 ",2,365,2,2,365,365,2,365,,t,26,29,47,201,6/21/2025,1,1,0,128,1,6,8148,10/16/2024,10/16/2024,5,5,5,5,5,5,4,,f,5,5,0,0,0.12
1.09E+18,https://www.airbnb.com/rooms/1094109905037305729,2.03E+13,6/21/2025,city scrape,Super Central Kowloon 3BR! Fast Wi-Fi.JORDAN MTR,3820308,David,within a few hours,94%,47%,f,Tsim Sha Tsui,26,31,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,10,1,1 bath,3,1,"$1,360.00 ",1,365,1,1,365,365,1,365,,t,14,17,42,199,6/21/2025,21,13,1,122,12,78,106080,3/7/2024,5/23/2025,4.71,4.81,4.76,4.76,4.86,4.81,4.67,,f,26,26,0,0,1.33
9.90E+17,https://www.airbnb.com/rooms/989908607318864017,2.03E+13,6/21/2025,city scrape,Chic Habitat on Hong Kong Island's Eastern Shore,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"$1,366.00 ",3,365,3,3,365,365,3,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,199,145,54,0,
1.18E+18,https://www.airbnb.com/rooms/1176372842446912018,2.03E+13,6/21/2025,city scrape,Sunset studio premiere with washing machine,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Central & Western,Private room in rental unit,Private room,2,1,1 private bath,1,1,"$1,369.00 ",6,365,6,6,365,365,6,365,,t,28,58,88,269,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,199,145,54,0,
3043288,https://www.airbnb.com/rooms/3043288,2.03E+13,6/22/2025,city scrape,琪寓清雅公寓旺角地铁口三房一厅可住至7人（共5床）,9157229,希柚,within an hour,100%,89%,f,Mong Kok,7,7,"['email', 'phone']",t,t,"香港, 九龍, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,7,1,1 bath,2,4,"$1,370.00 ",2,1000,2,2,1125,1125,2,1125,,t,25,55,83,339,6/22/2025,20,2,0,168,6,12,16440,8/2/2014,12/25/2024,4.35,4.53,4.42,4.74,4.74,4.47,4.32,,t,6,6,0,0,0.15
21884932,https://www.airbnb.com/rooms/21884932,2.03E+13,6/21/2025,city scrape,2-bedroom suite near Ho Man Tin MTR,56570136,The Grand Blossom,within a few hours,100%,100%,f,Hung Hom,71,71,"['email', 'phone', 'work_email']",t,t,,Kowloon City,Private room in serviced apartment,Private room,5,2,2 shared baths,2,2,"$1,370.00 ",1,20,1,1,20,20,1,20,,t,29,40,40,40,6/21/2025,5,0,0,40,0,0,0,5/1/2018,5/2/2023,4.8,4.8,4.6,4.8,4.6,4.4,4.2,,f,69,60,9,0,0.06
31214249,https://www.airbnb.com/rooms/31214249,2.03E+13,6/21/2025,city scrape,3-bedrooms apartment near Ho Man Tin MTR,56570136,The Grand Blossom,within a few hours,100%,100%,f,Hung Hom,71,71,"['email', 'phone', 'work_email']",t,t,,Kowloon City,Private room in bed and breakfast,Private room,5,2,2 baths,3,3,"$1,370.00 ",1,90,1,1,90,90,1,90,,t,29,58,58,58,6/21/2025,0,0,0,58,0,0,0,,,,,,,,,,,f,69,60,9,0,
1.03E+18,https://www.airbnb.com/rooms/1034344076616440218,2.03E+13,6/21/2025,city scrape,Homely Studio flat on Robinson Road mid-level,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Central & Western,Entire rental unit,Entire home/apt,3,1,1 bath,0,1,"$1,370.00 ",30,365,30,30,365,365,30,365,,t,28,58,88,269,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,199,145,54,0,
1.10E+18,https://www.airbnb.com/rooms/1102755089495501249,2.03E+13,6/21/2025,city scrape,Luxurious suite on peking road1分鐘到海港城,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"$1,370.00 ",3,365,3,3,365,365,3,365,,t,29,59,89,270,6/21/2025,1,0,0,193,1,0,0,4/20/2024,4/20/2024,4,4,5,4,5,5,5,,f,199,145,54,0,0.07
1.25E+18,https://www.airbnb.com/rooms/1248951380991453329,2.03E+13,6/21/2025,city scrape,"亞朵溫馨公寓3房1 廳7-9人（5床）旺角中心，地鐵口,樓下就是女人街，波鞋街鬧市打卡景點",9157229,希柚,within an hour,100%,89%,f,Mong Kok,7,7,"['email', 'phone']",t,t,,Yau Tsim Mong,Entire rental unit,Entire home/apt,9,1,1 bath,3,5,"$1,370.00 ",2,365,2,2,365,365,2,365,,t,29,59,89,357,6/21/2025,3,3,0,186,2,18,24660,10/26/2024,3/19/2025,5,5,5,5,5,5,4.33,,f,6,6,0,0,0.38
1.30E+18,https://www.airbnb.com/rooms/1301616179099995924,2.03E+13,6/21/2025,city scrape,Wooden cozy studio flat in wan chai,6763017,Hoi Yan Sarina,within a few hours,100%,41%,f,Tai Tam,216,220,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"$1,370.00 ",30,365,30,30,365,365,30,365,,t,28,58,88,363,6/21/2025,0,0,0,192,0,0,0,,,,,,,,,,,f,199,145,54,0,
1.30E+18,https://www.airbnb.com/rooms/1304674078349833760,2.03E+13,6/21/2025,city scrape,ZA 2 Bedrooms apartment near Tin Hau MTR,6067974,Wilson,within a few hours,100%,96%,f,Fortress Hill,74,74,"['email', 'phone']",t,t,,Wan Chai,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"$1,370.00 ",28,365,28,28,365,365,28,365,,t,26,54,84,85,6/21/2025,0,0,0,85,0,0,0,,,,,,,,,,,f,68,68,0,0,
1.44E+18,https://www.airbnb.com/rooms/1444626685651835733,2.03E+13,6/22/2025,city scrape,Ho Man Tin MTR 3-bedroom suite,56570136,The Grand Blossom,within a few hours,100%,100%,f,Hung Hom,71,71,"['email', 'phone', 'work_email']",t,t,,Kowloon City,Room in hotel,Private room,5,2,2 baths,3,3,"$1,370.00 ",1,90,1,1,1125,1125,1,1125,,t,30,58,58,58,6/22/2025,0,0,0,58,0,0,0,,,,,,,,,,,t,69,60,9,0,
1.44E+18,https://www.airbnb.com/rooms/1444681081762563900,2.03E+13,6/22/2025,city scrape,3-bedroom suite Ho Man Tin MTR,56570136,The Grand Blossom,within a few hours,100%,100%,f,Hung Hom,71,71,"['email', 'phone', 'work_email']",t,t,,Kowloon City,Room in hotel,Private room,5,2,2 baths,3,3,"$1,370.00 ",1,90,1,1,90,90,1,90,,t,30,58,58,58,6/22/2025,0,0,0,58,0,0,0,,,,,,,,,,,f,69,60,9,0,
1.07E+18,https://www.airbnb.com/rooms/1066271561586125728,2.03E+13,6/21/2025,city scrape,［new］Best location with stunning view (top floor),507420360,Ngai,N/A,N/A,100%,f,Wan Chai,1,1,['phone'],t,t,,Wan Chai,Entire rental unit,Entire home/apt,3,1,1 bath,1,2,"$1,377.00 ",3,365,3,3,365,365,3,365,,t,28,58,88,269,6/21/2025,7,7,0,192,7,42,57834,7/12/2024,12/23/2024,4.71,4.71,4.71,4.86,4.86,5,4.86,,t,1,1,0,0,0.61
1.02E+18,https://www.airbnb.com/rooms/1023790918483033136,2.03E+13,6/21/2025,city scrape,Presidential Suite 8pax 2BR MTR TST next to K11,546290266,Alice,within an hour,100%,100%,t,Tsim Sha Tsui,1,1,"['email', 'phone']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Entire rental unit,Entire home/apt,8,1,1 bath,2,5,"$1,378.00 ",1,365,1,1,1125,1125,1,1125,,t,13,43,72,343,6/21/2025,58,37,4,172,39,222,305916,12/25/2023,6/8/2025,4.79,4.84,4.83,4.79,4.84,4.76,4.71,,t,1,1,0,0,3.19
